FID,row_number,idserv,clave,cueanexo,nombre,id_modalidad,modalidad,id_nivel,nivel,id_periodo,periodo,calle,nro,calle_lateral_derecha,calle_lateral_izquierda,id_localidad,localidad,codigo_postal,id_distrito,distrito,region,region_educativa,categoria,depend_func,caracteristica_telefonica,nro_telefono,rpv,email,desfavorabilidad,subvencion,id_ubicacion,ubicacion,id_sector,sector,id_dependencia,dependencia,id_tipo_organizacion,tipo_organizacion,matricula,varones,mujeres,secciones,turnos,capa,area,seccion_electoral,sede_axo_ext,esc_sede,cue,anexo,nro_escuela,latitud,longitud,cui,the_geom
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-59d9,4363,4632,0059PP0064,060951600,"ESCUELA DE EDUCACIÓN PRIMARIA Nº64 ""ABRAHAM LINCOLN""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,GUTIERREZ,175,RIVADAVIA,AVDA. ALEM,536,LINCOLN,6070,059,Lincoln,14,Región XIV,Primera,Dirección Provincial de Educación Primaria,02355,43-2506,52308,ep64lincoln@hotmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,502,267,235,20,"MAÑANA,TARDE",2,INTERIOR,4,SEDE,,609516,0,0064,-34.87468669,-61.5346284,605900154,POINT (-61.534628400981134 -34.87468668823929)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-59d8,4393,4664,0060PP0001,060174500,"ESCUELA DE EDUCACIÓN PRIMARIA Nº1 ""DOMINGO FAUSTINO SARMIENTO""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,AVDA. SAN MARTÍN Y ARISTÓBULO DEL VALLE,100,ARISTÓBULO DEL VALLE,ALBERDI,541,LOBERIA,7635,060,Lobería,20,Región XX,Segunda,Dirección Provincial de Educación Primaria,02261,44-2039,53018,escuela1loberia@yahoo.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,110,63,47,6,"""DOBLE ESCOLARIDAD""",2,INTERIOR,5,SEDE,,601745,0,0001,-38.16456462,-58.78146066,606000588,POINT (-58.781460657236565 -38.16456461946151)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-59d7,4394,4665,0060PP0003,060174300,"ESCUELA DE EDUCACIÓN PRIMARIA Nº3 ""JOSÉ MANUEL ESTRADA""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,ALBERDI (E/ AYROLO Y BISCIOTI),700,AYROLO,BISCIOTI,541,LOBERIA,7635,060,Lobería,20,Región XX,Tercera,Dirección Provincial de Educación Primaria,02261,44-0063,53009,primaria3jc@gmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,30,18,12,3,"""DOBLE ESCOLARIDAD""",2,INTERIOR,5,SEDE,,601743,0,0003,-38.15890229,-58.77343144,606000330,POINT (-58.77343143691072 -38.15890229460483)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-59d6,4395,4666,0060PP0004,061394000,"ESCUELA DE EDUCACIÓN PRIMARIA Nº4 ""MARIANO MORENO""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,CAMINO PROVINCIAL 061-06,S/N,,,541,LOBERIA,7635,060,Lobería,20,Región XX,Tercera,Dirección Provincial de Educación Primaria,02261,15-41-3801,,pp0600004@abc.gov.ar,2,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,5,4,1,1,MAÑANA,2,INTERIOR,5,SEDE,,613940,0,0004,-38.10974843,-58.57450578,606000348,POINT (-58.57450577911736 -38.10974842544877)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-59d5,4396,4667,0060PP0006,060010600,"ESCUELA DE EDUCACIÓN PRIMARIA Nº6 ""NUESTRA SEÑORA DEL CARMEN""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,FRANCISCO GONZALEZ,520,,,541,LOBERIA,7635,060,Lobería,20,Región XX,Primera,Dirección Provincial de Educación Primaria,02261,44-3917,49301,loberiaescuelaprimaria6@gmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,246,134,112,12,"MAÑANA,TARDE",2,INTERIOR,5,SEDE,,600106,0,0006,-38.15519644,-58.78247917,606000353,POINT (-58.78247917427392 -38.155196435766534)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-59d4,4397,4668,0060PP0007,060566100,"ESCUELA DE EDUCACIÓN PRIMARIA Nº7 ""HIPOLITO YRIGOYEN""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,AVELLANEDA E/ KENNEDY Y BARRAGAN,798,,,541,LOBERIA,7635,060,Lobería,20,Región XX,Segunda,Dirección Provincial de Educación Primaria,02261,44-0261,,escuela7.loberia@gmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,60,29,31,4,"""DOBLE ESCOLARIDAD""",2,INTERIOR,5,SEDE,,605661,0,0007,-38.16160892,-58.79498701,606000369,POINT (-58.79498701236572 -38.16160892452358)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-59d3,4398,4670,0060PP0010,060010500,"ESCUELA DE EDUCACIÓN PRIMARIA Nº10 ""PROVINCIA DE CORRIENTES""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,RUTA 227 KM. 20,S/N,,,542,PIERES,7635,060,Lobería,20,Región XX,Tercera,Dirección Provincial de Educación Primaria,02262,49-9112,68823,pieresep10@hotmail.com,2,Oficial,4,Rural Agrupado,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,14,6,8,2,"""DOBLE ESCOLARIDAD""",2,INTERIOR,5,SEDE,,600105,0,0010,-38.39930049,-58.67088092,606000250,POINT (-58.67088092201616 -38.39930048982521)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-59d2,4399,4671,0060PP0011,060007600,"ESCUELA DE EDUCACIÓN PRIMARIA Nº11 ""EVA PERON""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,FRANCISCO DE CASO,560,LAMADRID,TIERRA DEL FUEGO,541,LOBERIA,7635,060,Lobería,20,Región XX,Segunda,Dirección Provincial de Educación Primaria,02261,44-0305,53001,escuela11loberia@hotmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,61,36,25,6,"""DOBLE ESCOLARIDAD""",2,INTERIOR,5,SEDE,,600076,0,0011,-38.17684014,-58.77774555,606000376,POINT (-58.77774554861762 -38.17684014425685)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-59d1,4400,4672,0060PP0012,060005700,"ESCUELA DE EDUCACIÓN PRIMARIA Nº12 ""JUAN BAUTISTA ALBERDI""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,RUTA NACIONAL 227,S/N,ESPAÑA,ZARATEGUI,544,TAMANGUEYU,7633,060,Lobería,20,Región XX,Tercera,Dirección Provincial de Educación Primaria,02261,44-0564,53017,ep12juanbalberdi@gmail.com,1,Oficial,4,Rural Agrupado,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,49,26,23,4,"""DOBLE ESCOLARIDAD""",2,INTERIOR,5,SEDE,,600057,0,0012,-38.19606101,-58.74028117,606000307,POINT (-58.740281167241406 -38.196061006309954)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-59d0,4401,4673,0060PP0013,060068700,"ESCUELA DE EDUCACIÓN PRIMARIA Nº13 ""ANTARTIDA ARGENTINA""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,OTAMENDI Y J. B. ALBERDI,S/N,,,540,LICENCIADO MATIENZO,7007,060,Lobería,20,Región XX,Tercera,Dirección Provincial de Educación Primaria,02262,15-33-5681,,opp0600013@abc.gov.ar,5,Oficial,4,Rural Agrupado,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,12,10,2,2,TARDE,2,INTERIOR,5,SEDE,,600687,0,0013,-37.90567872,-58.91279779,606000191,POINT (-58.91279779158439 -37.90567872469313)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-59cf,4402,4674,0060PP0014,060174200,"ESCUELA DE EDUCACIÓN PRIMARIA Nº14 ""JOSÉ MARÍA RIGLOS""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,RUTA 227 KM 75,14,,,541,LOBERIA,7635,060,Lobería,20,Región XX,Tercera,Dirección Provincial de Educación Primaria,02262,15-61-5212,,barbarabravo23@hotmail.com,2,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,7,5,2,1,TARDE,2,INTERIOR,5,SEDE,,601742,0,0014,-37.96301125,-58.68857926,606000266,POINT (-58.688579264220905 -37.96301125336619)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-59ce,4403,4675,0060PP0015,060174600,"ESCUELA DE EDUCACIÓN PRIMARIA Nº15 ""MANUEL BELGRANO""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,SARMIENTO,394,,,543,SAN MANUEL,7007,060,Lobería,20,Región XX,Segunda,Dirección Provincial de Educación Primaria,02261,49-8004,53003,escuela15sanmanuel@hotmail.com,2,Oficial,4,Rural Agrupado,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,77,38,39,6,MAÑANA,2,INTERIOR,5,SEDE,,601746,0,0015,-37.78676617,-58.84701007,606000104,POINT (-58.847010074849976 -37.786766172098076)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-59cd,4404,4676,0060PP0017,060007700,"ESCUELA DE EDUCACIÓN PRIMARIA Nº17 ""JUAN MARTÍN DE PUEYRREDON""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,RUTA 55. PJE LAS NUTRIAS,S/N,,,541,LOBERIA,7635,060,Lobería,20,Región XX,Tercera,Dirección Provincial de Educación Primaria,02261,15-41-2275,,pp0600017@abc.gov.ar,2,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,2,0,2,1,TARDE,2,INTERIOR,5,SEDE,,600077,0,0017,-38.07953161,-58.45349478,606000382,POINT (-58.453494779858616 -38.079531610294566)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-59cc,4405,4677,0060PP0018,060005900,"ESCUELA DE EDUCACIÓN PRIMARIA Nº18 ""RUFINO LURO""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,RUTA 88 KM 30,S/N,,,541,LOBERIA,7635,060,Lobería,20,Región XX,Tercera,Dirección Provincial de Educación Primaria,02262,15-58-3247,,escuela18sanpascual@gmail.com,2,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,5,1,4,1,MAÑANA,2,INTERIOR,5,SEDE,,600059,0,0018,-38.42679986,-58.45971824,606000395,POINT (-58.45971824220156 -38.426799855028264)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-59cb,4406,4678,0060PP0019,060069300,"ESCUELA DE EDUCACIÓN PRIMARIA Nº19 ""LAS DOS NACIONES""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,CUARTEL X PARAJE DOS NACIONES,S/N,,,541,LOBERIA,7635,060,Lobería,20,Región XX,Tercera,Dirección Provincial de Educación Primaria,2262,15-41-4473,,escuela19ladosnaciones@hotmail.com,5,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,4,2,2,1,MAÑANA,2,INTERIOR,5,SEDE,,600693,0,0019,-37.77207183,-58.64576836,606000400,POINT (-58.645768364717384 -37.772071826253246)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-59ca,4407,4679,0060PP0020,060068500,"ESCUELA DE EDUCACIÓN PRIMARIA Nº20 ""JUAN CARLOS RIGLOS""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,CUARTEL XII   SAN ANTONIO,S/N,,,541,LOBERIA,7635,060,Lobería,20,Región XX,Tercera,Dirección Provincial de Educación Primaria,02262,47-3261,,yesica-trivino@hotmail.es,5,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,2,2,0,1,TARDE,2,INTERIOR,5,SEDE,,600685,0,0020,-37.95543281,-59.08680417,606000416,POINT (-59.086804172574276 -37.95543281037567)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-59c9,4408,4680,0060PP0021,060744400,"ESCUELA DE EDUCACIÓN PRIMARIA Nº21 ""JUAN CHECCHIA""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,CUARTEL XIII SECCION CHACRAS,S/N,,,541,LOBERIA,7635,060,Lobería,20,Región XX,Tercera,Dirección Provincial de Educación Primaria,,,,escuela21jc@gmail.com,2,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,12,6,6,1,MAÑANA,2,INTERIOR,5,SEDE,,607444,0,0021,-38.16215499,-58.85752164,606000232,POINT (-58.857521638326645 -38.162154993840105)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-59c8,4409,4682,0060PP0023,060638800,"ESCUELA DE EDUCACIÓN PRIMARIA Nº23 ""PARAJE EL LENGUARAZ""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,PJE EL LENGUARAZ RUTA 3,S/N,,,541,LOBERIA,7635,060,Lobería,20,Región XX,Tercera,Dirección Provincial de Educación Primaria,2262,30-9690,,nora_h69@hotmail.com,2,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,3,1,2,1,TARDE,2,INTERIOR,5,SEDE,,606388,0,0023,-38.06673848,-58.85785436,606000428,POINT (-58.85785436485699 -38.06673848224127)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-59c7,4410,4684,0060PP0025,061384600,"ESCUELA DE EDUCACIÓN PRIMARIA Nº25 ""SANTIAGO LAHORE""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,SIN CALLE,S/N,,,541,LOBERIA,7635,060,Lobería,20,Región XX,Tercera,Dirección Provincial de Educación Primaria,2262,15-63-6422,,betinalob@hotmail.com,2,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,2,0,2,1,TARDE,2,INTERIOR,5,SEDE,,613846,0,0025,-38.05644708,-58.96877362,606000437,POINT (-58.96877362460274 -38.056447081767175)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-59c6,4411,4685,0060PP0026,060174400,"ESCUELA DE EDUCACIÓN PRIMARIA Nº26 ""JOHN F. KENNEDY""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,QUILMELCAN,S/N,,,10570,NAPALEOFU,7007,060,Lobería,20,Región XX,Segunda,Dirección Provincial de Educación Primaria,02261,49-0683,28626,medinaloberia@gmail.com,3,Oficial,4,Rural Agrupado,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,67,33,34,6,"""DOBLE ESCOLARIDAD""",2,INTERIOR,5,SEDE,,601744,0,0026,-37.62689228,-58.7498021,606000535,POINT (-58.749802098849294 -37.62689228400563)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-59c5,4412,4686,0060PP0027,060174000,"ESCUELA DE EDUCACIÓN PRIMARIA Nº27 ""NUESTRA SEÑORA DEL LUJAN""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,PARAJE GARRIDO,S/N,,,541,LOBERIA,7635,060,Lobería,20,Región XX,Tercera,Dirección Provincial de Educación Primaria,02261,15-40-1985,,mariana110776@hotmail.com,5,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,3,2,1,1,MAÑANA,2,INTERIOR,5,SEDE,,601740,0,0027,-37.84120974,-58.75464959,606000444,POINT (-58.754649594202796 -37.84120974463359)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-59c4,4413,4687,0060PP0029,060756500,"ESCUELA DE EDUCACIÓN PRIMARIA Nº29 ""JUAN MARIA GUTIERREZ""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,RUTA 88 KM 82,S/N,,,541,LOBERIA,7635,060,Lobería,20,Región XX,Tercera,Dirección Provincial de Educación Primaria,2262,57-3479,,escuela29lastoscas@live.com.ar,3,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,16,10,6,2,MAÑANA,2,INTERIOR,5,SEDE,,607565,0,0029,-38.32904102,-58.34600482,606000189,POINT (-58.34600482051707 -38.32904101987968)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-59c3,4414,4688,0060PP0030,060185300,"ESCUELA DE EDUCACIÓN PRIMARIA Nº30 ""AGUSTINA R. DE GASILLON""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,CAMINO VECINAL,S/N,,,541,LOBERIA,7635,060,Lobería,20,Región XX,Tercera,Dirección Provincial de Educación Primaria,02262,63-4582,,ep30_arenasverdes@hotmail.com.ar,5,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,4,4,0,1,MAÑANA,2,INTERIOR,5,SEDE,,601853,0,0030,-38.49935349,-58.53685316,606000221,POINT (-58.536853161542965 -38.49935349206924)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-59c2,4415,4689,0060PP0031,060185600,ESCUELA DE EDUCACIÓN PRIMARIA Nº31,1,Educación Común,2,Nivel Primario,103,Inicial 2023,PASAJE LA FLORESTA,S/N,,,541,LOBERIA,7635,060,Lobería,20,Región XX,Tercera,Dirección Provincial de Educación Primaria,02261,47-2018,,mercegigena@hotmail.com,5,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,10,8,2,1,TARDE,2,INTERIOR,5,SEDE,,601856,0,0031,-38.17220731,-58.43308215,606000245,POINT (-58.43308214932023 -38.172207314690546)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-59c1,4416,4691,0060PP0034,061260900,"ESCUELA DE EDUCACIÓN PRIMARIA Nº34 ""JOSÉ BELMONTE""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,PUERTA DEL DIABLO,S/N,,,541,LOBERIA,7635,060,Lobería,20,Región XX,Tercera,Dirección Provincial de Educación Primaria,02266,41-5511,,majo378@hotmail.com,5,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,1,0,1,1,MAÑANA,2,INTERIOR,5,SEDE,,612609,0,0034,-37.83942287,-58.57420258,606000278,POINT (-58.57420257623761 -37.83942286657586)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-59c0,4417,4692,0060PP0037,060069000,"ESCUELA DE EDUCACIÓN PRIMARIA Nº37 ""NARCISO DEL VALLE""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,CUARTEL XIII RUTA 30 KM 8,S/N,,,541,LOBERIA,7635,060,Lobería,20,Región XX,Tercera,Dirección Provincial de Educación Primaria,02262,47-3261,,yesica-trivino@hotmail.es,1,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,13,7,6,1,MAÑANA,2,INTERIOR,5,SEDE,,600690,0,0037,-38.11529901,-58.84861274,606000459,POINT (-58.84861273558882 -38.11529901413787)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-59bf,4418,4693,0060PP0039,060174800,"ESCUELA DE EDUCACIÓN PRIMARIA Nº39 ""ISLAS MALVINAS""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,CUARTEL IX,S/N,PAREJE LA LOMA,PARAJE LA LOMA,541,LOBERIA,7635,060,Lobería,20,Región XX,Tercera,Dirección Provincial de Educación Primaria,02262,15-46-4628,96970,ep39islasmalvinas@gmail.com,5,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,7,3,4,1,MAÑANA,2,INTERIOR,5,SEDE,,601748,0,0039,-37.97055657,-58.56569823,606000463,POINT (-58.5656982344848 -37.970556571627775)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-59be,4419,4694,0060PP0040,060185500,"ESCUELA DE EDUCACIÓN PRIMARIA Nº40 ""MARIA EUGENIA BOURDONCLE DE CAUSSADE""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,PARAJE SANTA MARÍA,S/N,,,541,LOBERIA,7635,060,Lobería,20,Región XX,Tercera,Dirección Provincial de Educación Primaria,02262,50-3595,,marielaparra2009@hotmail.com,3,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,2,1,1,1,MAÑANA,2,INTERIOR,5,SEDE,,601855,0,0040,-38.23449824,-58.56788967,606000471,POINT (-58.56788966737317 -38.23449823920165)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-59bd,4420,4695,0060PP0041,060068300,"ESCUELA DE EDUCACIÓN PRIMARIA Nº41 ""COLONIA LAVALLE""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,CUARTEL IV,S/N,,,541,LOBERIA,7635,060,Lobería,20,Región XX,Tercera,Dirección Provincial de Educación Primaria,2262,50-3595,,marielaparra2009@hotmail.com,1,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,3,2,1,1,TARDE,2,INTERIOR,5,SEDE,,600683,0,0041,-38.10485196,-58.913782,606000485,POINT (-58.91378200423571 -38.104851964046624)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-59bc,4421,4696,0060PP0043,060184800,ESCUELA DE EDUCACIÓN PRIMARIA Nº43,1,Educación Común,2,Nivel Primario,103,Inicial 2023,RUTA 88 KM 90 / LAS TEJAS,S/N,,,541,LOBERIA,7635,060,Lobería,20,Región XX,Tercera,Dirección Provincial de Educación Primaria,2266,15-44-2951,,alejandrakaspar@gmail.com,3,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,2,1,1,1,MAÑANA,2,INTERIOR,5,SEDE,,601848,0,0043,-38.37189355,-58.39544327,606000492,POINT (-58.39544326570027 -38.371893552621465)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-59bb,4422,4699,0060PP0046,060005800,"ESCUELA DE EDUCACIÓN PRIMARIA Nº46 ""ESCUELA NORMAL SUPERIOR""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,BARREIRA (E/SAN MARTÍN E ITALIA),50,AVDA.  SAN  MARTÍN,ITALIA,541,LOBERIA,7635,060,Lobería,20,Región XX,Primera,Dirección Provincial de Educación Primaria,02261,44-2053,,ep462010@hotmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,423,216,207,18,"MAÑANA,TARDE",2,INTERIOR,5,SEDE,,600058,0,0046,-38.16852115,-58.77792584,606000557,POINT (-58.7779258436535 -38.16852114509557)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-59ba,4450,4728,0061PP0001,061100800,"ESCUELA DE EDUCACIÓN PRIMARIA Nº1 ""PILAR BELTRAN""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,RIVADAVIA ESQUINA HIRIART,S/N,RIVADAVIA,HIRIART,549,LOBOS,7240,061,Lobos,24,Región XXIV,Primera,Dirección Provincial de Educación Primaria,02227,42-1435,,ep1pilarbeltranlobos@gmail.com,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,571,299,272,23,"MAÑANA,TARDE",2,INTERIOR,3,SEDE,,611008,0,0001,-35.18429731,-59.09590327,606100037,POINT (-59.09590327381677 -35.18429731067216)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-59b9,4451,4729,0061PP0002,060448500,"ESCUELA DE EDUCACIÓN PRIMARIA Nº2 ""DOMINGO FAUSTINO SARMIENTO""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,AVDA. ZAPIOLA E/ JUJUY Y LA RIOJA,120,,,549,LOBOS,7240,061,Lobos,24,Región XXIV,Primera,Dirección Provincial de Educación Primaria,02227,43-1440,69234,opp0610002@abc.gov.ar,0,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,402,215,187,20,"MAÑANA,TARDE",2,INTERIOR,3,SEDE,,604485,0,0002,-35.14896618,-59.08681451,606100658,POINT (-59.08681450680632 -35.148966176802624)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-59b8,4452,4730,0061PP0003,060236900,"ESCUELA DE EDUCACIÓN PRIMARIA Nº3 ""NICOLAS AVELLANEDA""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,R,S/N,NICOLAS,AVELLANEDA,3190,LAS CHACRAS,7240,061,Lobos,24,Región XXIV,Tercera,Dirección Provincial de Educación Primaria,02227,15-58-4316,,escuelaprimariatreslobos@gmail,2,Oficial,3,Rural Disperso,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,18,12,6,2,MAÑANA,2,INTERIOR,3,SEDE,,602369,0,0003,-35.16729484,-59.2383062,606100346,POINT (-59.238306198267914 -35.16729483568952)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-59b7,4453,4731,0061PP0004,060448700,"ESCUELA DE EDUCACIÓN PRIMARIA Nº4 ""JOSÉ MANUEL ESTRADA""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,133 (140 Y 144),S/N,140,144,549,LOBOS,7240,061,Lobos,24,Región XXIV,Tercera,Dirección Provincial de Educación Primaria,02227,15-46-3424,,pp04lobos@gmail.com,1,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,60,27,33,4,"""DOBLE ESCOLARIDAD""",2,INTERIOR,3,SEDE,,604487,0,0004,-35.17069485,-59.12280994,606100295,POINT (-59.122809941975525 -35.17069485036629)
Nivel_Primario_G_Estatal.fid--3f1fc7b2_18a3e5760de_-59b6,4454,4732,0061PP0005,061101100,"ESCUELA DE EDUCACIÓN PRIMARIA Nº5 ""ALMAFUERTE""",1,Educación Común,2,Nivel Primario,103,Inicial 2023,ALMAFUERTE,1314,,,549,LOBOS,7240,061,Lobos,24,Región XXIV,Tercera,Dirección Provincial de Educación Primaria,02227,43-1986,53431,ep005almafuerte@gmail.com,1,Oficial,1,Urbano,6,Estatal,0,Oficial,PP,ESCUELA DE EDUCACIÓN PRIMARIA,93,47,46,6,MAÑANA,2,INTERIOR,3,SEDE,,611011,0,0005,-35.18379753,-59.11176616,606100457,POINT (-59.11176615908076 -35.18379752593484)
