track_name,track_artist,track_popularity,track_album_name,track_album_release_date,playlist_name,playlist_genre,playlist_subgenre,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
Problem,Ariana Grande,9,My Everything (Deluxe),2014-08-22,BALLARE - ĜħÙĜµ,pop,post-teen pop,0.66,0.805,1,-5.352,0,0.153,0.0192,8.83E-06,0.159,0.625,103.009,193920
All This Time,Deorro,21,All This Time,2019-07-12,Dance Room,pop,dance pop,0.66,0.857,2,-5.219,1,0.321,0.167,1.36E-05,0.119,0.233,130.069,225160
Neighbour,Verses,31,Neighbour,2019-03-29,Christian Dance Party,pop,dance pop,0.66,0.546,5,-6.329,0,0.0296,0.012,2.84E-06,0.0906,0.203,139.935,242267
What Do I Do? - Benny Benassi Remix,Georgia Ku,39,What Do I Do? (Benny Benassi Remix),2019-10-18,Dance Room,pop,dance pop,0.66,0.827,10,-5.081,1,0.0789,0.429,0,0.0923,0.611,115.349,167249
Love Is Blind,Coleman Hell,43,Love Is Blind,2018-07-27,Indie Poptimism,pop,indie poptimism,0.66,0.779,3,-4.625,1,0.0309,0.00746,0,0.193,0.559,128.007,173108
World In My Eyes - 2006 Remastered Version,Depeche Mode,49,Violator (2006 Remastered Edition),1990-03-19,Electropop And Play,pop,electropop,0.66,0.881,10,-7.802,0,0.0419,0.00737,0.833,0.0514,0.949,122.244,267040
Don't Hold Your Breath,Nicole Scherzinger,56,Killer Love (International Version),2011-01-01,The Sound of Post-Teen Pop,pop,post-teen pop,0.66,0.797,5,-6.096,0,0.0262,0.00646,0.000108,0.187,0.674,110.955,197440
You Are the Right One,Sports,57,Naked All the Time,2015-07-24,Music&Other Drugs,pop,indie poptimism,0.66,0.591,4,-8.497,0,0.026,0.16,0.848,0.632,0.849,100.034,172507
Come Home To Me,LON,69,LON,2019-03-01,The Sound of Indie Poptimism,pop,indie poptimism,0.66,0.193,11,-8.904,1,0.0725,0.953,0,0.0953,0.296,82.035,225868
Beautiful Soul,Jesse McCartney,72,Beautiful Soul,2004-01-01,The Sound of Post-Teen Pop,pop,post-teen pop,0.66,0.666,9,-4.342,1,0.0472,0.0759,0,0.0268,0.933,89.975,214227
22,Taylor Swift,0,22,2012-01-01,¤İ¤ŞPost Teen Pop¤Ş¤İ,pop,post-teen pop,0.661,0.724,7,-6.548,1,0.0373,0.00288,0.00133,0.0631,0.676,104.011,231867
Serious,UV Pop,16,Anyone For Me / Bendy Baby Man,2011,"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)",pop,electropop,0.661,0.547,9,-11.958,0,0.0287,0.7,0.00114,0.363,0.757,122.914,230240
Let It Be Me,Steve Aoki,23,Let It Be Me,2019-09-06,Cardio,pop,dance pop,0.661,0.758,7,-5.299,1,0.0864,0.0797,0,0.106,0.387,114.098,224061
Rain,KEN THE 390,26,Rain,2019-03-22,Best of 2019 Dance Pop: Japan,pop,dance pop,0.661,0.742,7,-5.588,1,0.173,0.225,0,0.0992,0.478,108.045,232222
On The Way Up 2.0,Apollo LTD,35,Out Of Body,2019-06-07,Christian Dance Party,pop,dance pop,0.661,0.777,0,-7.042,1,0.0423,0.00806,4.96E-05,0.346,0.265,105.03,196400
Hypnotised,Franc Moody,43,Dance Moves,2018-03-27,Indie/Jazz Poptimism,pop,indie poptimism,0.661,0.515,2,-9.39,0,0.0806,0.166,0.0679,0.125,0.727,185.132,207049
On the Weekend - Phantoms Remix,Moli,44,On the Weekend (Phantoms Remix),2019-12-13,Electro Pop | Electropop,pop,electropop,0.661,0.754,1,-8.905,0,0.0322,0.000742,0.299,0.0952,0.492,123.989,227306
ANTHEM,Connor Bvrns,48,ANTHEM,2020-01-10,Pop Inglİs (2020 - 2010s) Mşsica En Inglİs 2010s,pop,dance pop,0.661,0.884,8,-3.878,0,0.165,0.137,0,0.101,0.43,75.015,161800
Let It Be Me,Steve Aoki,52,Let It Be Me,2019-09-06,Dance Pop,pop,dance pop,0.661,0.758,7,-5.299,1,0.0864,0.0797,0,0.106,0.387,114.098,224061
Judas,Lady Gaga,56,Born This Way,2011-01-01,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.661,0.937,10,-3.83,0,0.0744,0.000967,1.59E-05,0.355,0.535,131.001,249067
Por Ti,Belanova,57,Dulce Beat,2006,ELECTROPOP EN ESPAOL,pop,electropop,0.661,0.628,7,-7.182,1,0.0284,0.00166,0.00933,0.115,0.454,137.971,216333
Stand By (feat. Rudimental) [#CWC19],LORYN,58,Stand By (feat. Rudimental) [#CWC19],2019-05-17,Dance Pop Tunes,pop,dance pop,0.661,0.78,1,-4.738,1,0.0832,0.0616,0,0.23,0.623,116.025,189274
More And More - Single Version,Captain Hollywood Project,60,Love Is Not Sex,1993-03-05,90s Dance Hits,pop,dance pop,0.661,0.847,7,-11.855,1,0.0349,0.225,0.835,0.0863,0.71,125.862,253573
colorblind,Mokita,61,colorblind,2019-11-01,a taste of the mainstream,pop,post-teen pop,0.661,0.772,8,-5.054,1,0.0362,0.125,0.00015,0.119,0.186,146.002,193977
Karma Chameleon,Culture Club,64,Colour By Numbers,1983-10-01,80's Songs | Top Ż 80s Music Hits,pop,electropop,0.661,0.552,10,-12.385,1,0.0337,0.214,0,0.206,0.928,92.056,252760
Sleep Talking,Charlotte Lawrence,66,Sleep Talking,2017-10-20,Indie Poptimism,pop,indie poptimism,0.661,0.762,5,-4.307,1,0.0402,0.452,0,0.162,0.583,101.99,224224
22,Taylor Swift,68,Red (Big Machine Radio Release Special),2012-10-21,post teen pop,pop,post-teen pop,0.661,0.729,7,-6.561,1,0.0376,0.00215,0.0013,0.0477,0.668,103.987,232120
Be the One,Dua Lipa,68,Dua Lipa (Deluxe),2017-06-02,ELECTROPOPı,pop,electropop,0.661,0.651,7,-3.771,0,0.0499,0.117,1.32E-05,0.056,0.368,87.46,202915
Ocean Eyes - Blackbear Remix,Billie Eilish,73,Ocean Eyes (The Remixes),2017-01-13,Electropop,pop,electropop,0.661,0.419,4,-9.807,0,0.0404,0.114,1.19E-05,0.0848,0.145,144.98,195307
I Wanna Know (feat. Bea Miller),NOTD,74,I Wanna Know (feat. Bea Miller),2018-03-16,Dance Pop,pop,dance pop,0.661,0.725,6,-4.859,1,0.0563,0.0253,0,0.123,0.605,119.927,197939
Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),Martin Garrix,83,Summer Days (feat. Macklemore & Patrick Stump of Fall Out Boy),2019-04-25,Dance Pop Hits,pop,dance pop,0.661,0.723,5,-6.976,0,0.0566,0.179,1.23E-05,0.14,0.316,113.778,163805
Something Good Can Work (The Twelves Remix),Two Door Cinema Club,0,Kitsunİ Maison Compilation 9 (Petit Bateau Edition),2010-04-20,Indie Poptimism!,pop,indie poptimism,0.662,0.904,2,-6.055,0,0.0359,0.00789,0.413,0.0525,0.591,119.936,249280
Embrace,Goldroom,2,Embrace,2013-09-09,Indie Poptimism!,pop,indie poptimism,0.662,0.691,0,-7.275,1,0.0415,0.0722,6.32E-05,0.0666,0.292,107.972,274797
Lavish,WYLD,6,Lavish,2018-09-28,Christian Dance Party,pop,dance pop,0.662,0.582,7,-7.937,1,0.113,0.404,1.43E-05,0.192,0.599,99.904,204600
Counting Stars,OneRepublic,16,Native,2013-01-01,Electropop - Pop,pop,electropop,0.662,0.71,1,-4.945,0,0.0364,0.0603,0,0.119,0.465,121.979,257267
parallel world,teepee,20,parallel world,2020-01-10,Electro Pop | Electropop,pop,electropop,0.662,0.346,2,-15.006,1,0.0295,0.519,0.00235,0.0926,0.397,126.967,202613
When It Was Now,Atlas Genius,25,When It Was Now (Deluxe Version),2013-02-19,Indie Poptimism,pop,indie poptimism,0.662,0.917,9,-4.308,0,0.0403,0.00811,0,0.0704,0.846,141.952,209707
A Long Time,Shannon K,34,A Long Time,2018-03-15,Pop Inglİs (2020 - 2010s) Mşsica En Inglİs 2010s,pop,dance pop,0.662,0.697,5,-4.461,1,0.0712,0.0722,0,0.291,0.549,119.25,164684
Fever,YOSA & TAAR,38,Fever,2018-11-16,Best of 2019 Dance Pop: Japan,pop,dance pop,0.662,0.838,1,-6.3,1,0.0499,0.114,0.000697,0.0881,0.496,129.884,236308
Gold,Victoria Justice,43,Gold,2013-06-18,The Sound of Post-Teen Pop,pop,post-teen pop,0.662,0.859,7,-3.722,1,0.0522,0.000439,0,0.209,0.405,91.936,193653
Crocodile Tears,Unlike Pluto,45,Crocodile Tears,2019-09-18,Electropop,pop,electropop,0.662,0.587,9,-8.006,0,0.349,0.159,0,0.337,0.503,169.088,168639
Wasted On You,Louis Futon,47,Wasted On You,2016-02-12,Indie Poptimism,pop,indie poptimism,0.662,0.848,4,-4.304,0,0.261,0.185,0.00572,0.132,0.575,88.999,224120
Heroes (we could be) - Branchez Remix,Alesso,48,Heroes (we could be) [The Remixes],2014-12-08,Chillout & Remixes ,pop,indie poptimism,0.662,0.487,5,-9.028,1,0.0325,0.474,0.000114,0.0929,0.33,122.057,204907
Better Day (feat. Aloe Blacc),Young Bombs,62,Better Day (feat. Aloe Blacc),2019-11-01,Cardio,pop,dance pop,0.662,0.823,9,-4.7,1,0.0971,0.073,0,0.0833,0.435,118.958,191786
Daft Pretty Boys,Bad Suns,62,Disappear Here,2016-09-16,Intro to Indie Poptimism,pop,indie poptimism,0.662,0.837,8,-5.015,1,0.0582,0.0623,0,0.0931,0.613,136.998,187013
Carry Me Home (feat. Jake Reese),KSHMR,64,Carry Me Home (feat. Jake Reese),2018-06-15,Dance Pop,pop,dance pop,0.662,0.884,9,-4.104,0,0.0599,0.014,3.7E-05,0.087,0.484,128.029,191250
Would You Be So Kind,dodie,65,You - EP,2017-08-11,indie poptimism,pop,indie poptimism,0.662,0.614,4,-9.621,1,0.204,0.158,0.00019,0.126,0.616,160.068,180952
Since U Been Gone,Kelly Clarkson,68,Breakaway,2004,post teen pop,pop,post-teen pop,0.662,0.739,9,-5.354,0,0.0322,0.00206,0.0603,0.113,0.382,130.999,188960
All We Know,The Chainsmokers,70,All We Know,2016-09-29,ElectroPop 2020,pop,electropop,0.662,0.586,0,-8.821,1,0.0307,0.097,0.00272,0.115,0.296,90,194080
All We Know,The Chainsmokers,70,All We Know,2016-09-29,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.662,0.586,0,-8.821,1,0.0307,0.097,0.00272,0.115,0.296,90,194080
Without You (feat. Sandro Cavazza),Avicii,81,AVÄŞCI (01),2017-08-10,Dance Pop Hits,pop,dance pop,0.662,0.858,2,-4.844,1,0.0428,0.00163,0,0.0456,0.295,133.993,181673
Without You (feat. Sandro Cavazza),Avicii,81,AVÄŞCI (01),2017-08-10,ELECTROPOPı,pop,electropop,0.662,0.858,2,-4.844,1,0.0428,0.00163,0,0.0456,0.295,133.993,181673
Yummy,Justin Bieber,95,Yummy,2020-01-03,Todo xitos,pop,dance pop,0.662,0.519,9,-6.554,0,0.106,0.404,0,0.121,0.495,145.841,210427
Yummy,Justin Bieber,95,Yummy,2020-01-03,The Sound of Post-Teen Pop,pop,post-teen pop,0.662,0.519,9,-6.554,0,0.106,0.404,0,0.121,0.495,145.841,210427
Love Like Mine,Miami Horror,0,All Possible Futures,2015-04-07,Indie Poptimism,pop,indie poptimism,0.663,0.938,7,-2.175,1,0.0539,0.0604,0.000144,0.0442,0.793,117.985,250653
Close To Me (with Diplo) (feat. Swae Lee) - CID Remix,Ellie Goulding,8,Close To Me (Remixes),2019-02-01,Pop Remix,pop,dance pop,0.663,0.905,1,-3.781,0,0.0511,0.0325,0,0.333,0.397,125.996,175000
Llegaste a Mi,MĊnia,8,En Elİctrico,2009-06-06,ELECTROPOP EN ESPAOL,pop,electropop,0.663,0.591,9,-7.708,0,0.0342,0.218,0,0.634,0.367,120.09,201427
Quiet Life,Japan,14,In Vogue,1996-09-27,Electropop And Play,pop,electropop,0.663,0.669,4,-12.442,0,0.0332,0.0175,0.269,0.111,0.834,131.12,289160
I Took A Pill In Ibiza - Seeb Remix,Mike Posner,17,"At Night, Alone.",2016-05-06,ELECTROPOP,pop,electropop,0.663,0.713,7,-6.647,0,0.112,0.0353,7.68E-06,0.0843,0.69,101.965,197933
Lost in the Fire,Gesaffelstein,20,Lost in the Fire,2019,Electropop 2019,pop,electropop,0.663,0.675,2,-12.159,1,0.0359,0.0863,0.00133,0.117,0.176,101.004,202093
far away from here,yaeow,21,far away from here,2020-01-01,The Edge of Indie Poptimism,pop,indie poptimism,0.663,0.237,10,-15.844,0,0.0506,0.892,0.304,0.0788,0.236,74.97,132800
Stereo,LOZAREENA,31,Stereo,2018-11-09,Best of 2019 Dance Pop: Japan,pop,dance pop,0.663,0.686,7,-2.72,1,0.0342,0.233,0,0.0911,0.593,160.002,238547
If I Loved You,Royse,38,If I Loved You,2019-05-10,TUNES DANCE AND POP,pop,dance pop,0.663,0.829,11,-3.222,1,0.0458,0.477,0,0.157,0.425,115.07,214437
La Ciudad,ODESZA,54,A Moment Apart,2017-09-08,Indie/Jazz Poptimism,pop,indie poptimism,0.663,0.84,9,-5.618,0,0.0453,0.00534,0.342,0.169,0.2,108.022,271136
Off Limits,BAYNK,54,Someone's EP II,2019-05-22,2019 in Indie Poptimism,pop,indie poptimism,0.663,0.563,6,-8.072,1,0.309,0.483,0,0.0825,0.551,80.013,159750
Too Close,Prismo,60,Too Close,2017-10-16,Electropop,pop,electropop,0.663,0.786,7,-6.177,1,0.0458,0.000514,0.000192,0.0892,0.528,140.076,201862
Every Time the Sun Comes Up,Sharon Van Etten,63,Are We There,2014-05-27,Ultimate Indie Presents... Best Indie Tracks of the 2010s,pop,dance pop,0.663,0.522,1,-8.741,1,0.0374,0.392,5.41E-06,0.197,0.301,99.765,262520
Sleepless Nights,ayokay,64,In the Shape of a Dream,2018-08-31,Dance Pop,pop,dance pop,0.663,0.696,11,-5.994,1,0.0349,0.0563,6.25E-06,0.226,0.449,139.98,197880
Dreams,Bazzi,69,COSMIC,2018-04-12,Electropop 2019,pop,electropop,0.663,0.666,6,-5.441,1,0.125,0.583,3.85E-06,0.222,0.605,159.983,147021
I Took A Pill In Ibiza - Seeb Remix,Mike Posner,73,"At Night, Alone.",2016-05-06,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.663,0.713,7,-6.647,0,0.112,0.0353,7.68E-06,0.0843,0.69,101.965,197933
I Took A Pill In Ibiza - Seeb Remix,Mike Posner,73,"At Night, Alone.",2016-05-06,Electropop Hits  2017-2020,pop,electropop,0.663,0.713,7,-6.647,0,0.112,0.0353,7.68E-06,0.0843,0.69,101.965,197933
DJ Got Us Fallin' In Love (feat. Pitbull),Usher,78,Raymond v Raymond (Expanded Edition),2010-03-30,Dr. Q's Prescription Playlist,pop,post-teen pop,0.663,0.861,7,-3.398,0,0.109,0.0338,0,0.082,0.654,119.963,220800
"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,81,"Let Me Go (with Alesso, Florida Georgia Line & watt)",2017-09-08,The Sound of Post-Teen Pop,pop,post-teen pop,0.663,0.708,8,-4.154,1,0.0473,0.0337,0,0.0841,0.742,103.073,174800
"Let Me Go (with Alesso, Florida Georgia Line & watt)",Hailee Steinfeld,81,"Let Me Go (with Alesso, Florida Georgia Line & watt)",2017-09-08,ElectroPop 2020,pop,electropop,0.663,0.708,8,-4.154,1,0.0473,0.0337,0,0.0841,0.742,103.073,174800
Broken Sleep,Fickle Friends,28,Broken Sleep,2018-09-06,Indie Poptimism,pop,indie poptimism,0.664,0.859,1,-5.483,0,0.0331,0.0344,0,0.1,0.829,119.994,171965
Summer of Love,Lou Ella,29,Summer of Love,2019-03-29,TUNES DANCE AND POP,pop,dance pop,0.664,0.231,9,-12.696,0,0.0372,0.866,1.62E-05,0.0998,0.127,89.959,242048
You Tell Me,Youngheart,37,You Tell Me,2018-11-02,Christian Dance Party,pop,dance pop,0.664,0.855,0,-3.192,1,0.0285,0.0574,0,0.123,0.868,94.981,180600
Love Won't Let Me Down,Hillsong Young & Free,44,Love Wonât Let Me Down,2017-08-04,Christian Dance Party,pop,dance pop,0.664,0.833,4,-5.674,0,0.0373,0.00212,2.18E-06,0.152,0.338,124.072,205730
Don't Start Now - Kungs Remix,Dua Lipa,65,Don't Start Now (Kungs Remix),2019-12-18,Dance Room,pop,dance pop,0.664,0.699,11,-7.115,0,0.27,0.0352,0,0.0612,0.252,122.019,216256
Years,Astrid S,69,Down Low,2019-09-26,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.664,0.285,9,-7.907,1,0.0342,0.855,0,0.0952,0.256,124.148,190268
Boys Like You,Anna Clendening,69,Boys Like You,2018-06-01,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.664,0.607,2,-8.822,1,0.113,0.23,0,0.164,0.541,95.958,187349
Crazy In Love (feat. Jay-Z),Beyoncİ,69,Dangerously In Love,2003-03-10,BALLARE - ĜħÙĜµ,pop,post-teen pop,0.664,0.758,2,-6.583,0,0.21,0.00238,0,0.0598,0.701,99.259,235933
Counting Stars,OneRepublic,80,Native,2013-01-01,Dance Pop,pop,dance pop,0.664,0.705,1,-4.972,0,0.0382,0.0654,0,0.118,0.477,122.016,257267
Counting Stars,OneRepublic,80,Native,2013-01-01,post teen pop,pop,post-teen pop,0.664,0.705,1,-4.972,0,0.0382,0.0654,0,0.118,0.477,122.016,257267
Torn,Ava Max,81,Torn,2019-08-19,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.664,0.831,2,-4.472,0,0.0435,0.111,1.42E-06,0.0596,0.696,125.058,198006
Midnight Drivn,Luscious-235,7,End.Game.,2019-01-01,Electropop And Play,pop,electropop,0.665,0.6,11,-7.396,0,0.0344,0.0103,0.455,0.0928,0.595,102.002,247920
Tainted,TENDER,25,Fear of Falling Asleep,2019-01-18,Music&Other Drugs,pop,indie poptimism,0.665,0.554,7,-9.46,0,0.222,0.552,0.254,0.105,0.666,177.961,240373
Silly of Me,8 Graves,28,Silly of Me,2017-04-12,Electropop,pop,electropop,0.665,0.852,9,-4.588,0,0.0608,0.0205,0,0.665,0.569,105.164,211766
Behold!,Seven Lights,32,Endlessly,2018-08-24,TUNES DANCE AND POP,pop,dance pop,0.665,0.634,1,-5.484,1,0.029,0.0149,0,0.104,0.151,125.055,271849
I'm OK (feat. Shaylen),Manila Killa,43,I'm OK (feat. Shaylen),2017-04-28,Indie Poptimism,pop,indie poptimism,0.665,0.595,1,-7.036,0,0.0518,0.227,0,0.217,0.593,96.971,204076
Wanna Be,Betty Who,52,The Valley,2017-03-24,The Sound of Indie Poptimism,pop,indie poptimism,0.665,0.715,4,-4.887,1,0.0518,0.09,0,0.14,0.379,98.967,210907
home ft. WALK THE MOON,morgxn,56,home ft. WALK THE MOON,2018-09-21,Indie Poptimism,pop,indie poptimism,0.665,0.709,11,-3.643,1,0.037,0.0371,0,0.323,0.841,100.001,205049
Round And Round,Ariel Pink,57,Before Today,2010-06-07,Ultimate Indie Presents... Best Indie Tracks of the 2010s,pop,dance pop,0.665,0.59,1,-6.831,0,0.0257,0.358,0.628,0.564,0.577,110.069,308680
BTSTU (Edit),Jai Paul,58,BTSTU,2011-04-21,Ultimate Indie Presents... Best Indie Tracks of the 2010s,pop,dance pop,0.665,0.389,1,-6.709,1,0.441,0.745,0.000982,0.326,0.521,89.962,210001
All the Time,Zara Larsson,74,All the Time,2019-06-21,Dance Pop,pop,dance pop,0.665,0.799,6,-2.868,0,0.0617,0.18,0,0.125,0.5,101.976,228112
Ruin My Life,Zara Larsson,79,Ruin My Life,2018-10-18,Dance Pop,pop,dance pop,0.665,0.699,11,-5.265,1,0.0578,0.423,0,0.0969,0.585,124.896,190932
Ruin My Life,Zara Larsson,79,Ruin My Life,2018-10-18,The Sound of Post-Teen Pop,pop,post-teen pop,0.665,0.699,11,-5.265,1,0.0578,0.423,0,0.0969,0.585,124.896,190932
Up All Night,Khalid,87,Up All Night,2019-11-14,"post-teen alternative, indie, pop (large variety)",pop,post-teen pop,0.665,0.712,1,-7.536,1,0.0527,0.00103,0.00342,0.102,0.669,93.989,157220
Good Love,Zola Blood,2,Infinite Games,2017-05-26,Music&Other Drugs,pop,indie poptimism,0.666,0.574,4,-8.831,0,0.0318,0.312,0.598,0.111,0.334,95.005,225613
Johnny And Mary,Robert Palmer,6,Clues,1980-01-01,"Maxi Pop  GOLD (New Wave, Electropop, Synth Pop...)",pop,electropop,0.666,0.547,2,-12.841,1,0.0433,0.0287,0.142,0.0268,0.97,152.876,237973
The Greatest,Sia,14,The Greatest,2016,A Loose Definition of Indie Poptimism,pop,indie poptimism,0.666,0.723,1,-6.164,1,0.268,0.0109,0.00047,0.0507,0.739,192.024,210893
Hello,Martin Solveig,25,Smash,2011-06-17,10er Playlist,pop,electropop,0.666,0.93,3,-4.201,1,0.0314,0.0257,0.012,0.054,0.461,127.978,281430
Deeper Love,Covenants,32,Deeper Love,2020-01-10,Pop Dance Hits,pop,dance pop,0.666,0.8,6,-5.454,0,0.0659,0.00562,7.64E-05,0.381,0.868,121.955,146557
White Adidas,DLG.,33,White Adidas,2019-12-25,The Edge of Indie Poptimism,pop,indie poptimism,0.666,0.445,9,-6.66,0,0.0367,0.149,1.51E-06,0.0939,0.293,115.992,192423
What Is Love,Janelle MonĦe,37,What Is Love,2014-03-04,This Is Janelle MonĦe,pop,electropop,0.666,0.897,9,-4.938,0,0.114,0.0854,2.72E-06,0.0409,0.701,120.064,212293
People Crying Every Night,A R I Z O N A,51,People Crying Every Night,2016-01-15,Chillout & Remixes ,pop,indie poptimism,0.666,0.584,7,-5.259,1,0.124,0.219,0.000847,0.111,0.707,99.997,221550
Where Them Girls At (feat. Nicki Minaj & Flo Rida),David Guetta,69,Nothing but the Beat (Ultimate Edition),2012-12-07,ELECTROPOP,pop,electropop,0.666,0.876,3,-3.078,1,0.0414,0.055,0,0.259,0.552,129.884,194840
broken,lovelytheband,74,finding it hard to smile,2018-08-03,¤İ¤ŞPost Teen Pop¤Ş¤İ,pop,post-teen pop,0.666,0.728,7,-5.808,1,0.0419,0.00175,4.26E-06,0.0429,0.51,122.996,204878
broken,lovelytheband,74,finding it hard to smile,2018-08-03,Intro to Indie Poptimism,pop,indie poptimism,0.666,0.728,7,-5.808,1,0.0419,0.00175,4.26E-06,0.0429,0.51,122.996,204878
Losing My Religion,R.E.M.,81,Out Of Time (25th Anniversary Edition),1991-03-12,Dr. Q's Prescription Playlist,pop,post-teen pop,0.666,0.855,9,-5.051,0,0.0295,0.179,1.2E-06,0.0987,0.803,125.639,268427
Office Politics,The Divine Comedy,31,Office Politics,2019-06-07,Electropop And Play,pop,electropop,0.667,0.592,6,-9.679,0,0.0486,0.00155,0.00712,0.18,0.814,89.997,242080
Call Me,Deee-Lite,33,Dewdrops In The Garden,1994,90s Dance Hits,pop,dance pop,0.667,0.827,11,-10.869,0,0.0553,0.0286,0.0135,0.245,0.441,127.993,230600
Captain Jack - Short Mix,Captain Jack,48,Captain Jack Is Back,2008-11-21,90s Dance Hits,pop,dance pop,0.667,0.999,1,-4.375,0,0.0828,0.0726,4.15E-05,0.238,0.566,149.875,248533
Everything Is Embarrassing,Sky Ferreira,49,"Night Time, My Time",2013-01-01,Indie Poptimism,pop,indie poptimism,0.667,0.783,0,-5.885,1,0.0361,0.0606,1.17E-06,0.0418,0.564,117.145,250120
Heartbreaker,Bad Suns,51,Disappear Here,2016-09-16,indie poptimism,pop,indie poptimism,0.667,0.796,1,-4.653,1,0.031,0.0173,0.000471,0.116,0.666,88.479,206067
Primetime,Janelle MonĦe,53,The Electric Lady,2013-09-06,This Is Janelle MonĦe,pop,electropop,0.667,0.465,8,-8.096,1,0.0339,0.0426,0.00649,0.465,0.34,123.883,280080
Awa Ni,The Knocks,55,Awa Ni,2019-06-21,The Sound of Indie Poptimism,pop,indie poptimism,0.667,0.818,1,-6.167,0,0.131,0.0358,0.000117,0.329,0.43,119.005,219777
Gotta Let Go,Hypanda,56,Gotta Let Go,2019-08-30,Dance Pop Tunes,pop,dance pop,0.667,0.921,9,-4.142,0,0.073,0.00566,0.00696,0.151,0.659,103.005,190093
Absolutely Smitten,dodie,58,Intertwined - EP,2016-11-18,indie poptimism,pop,indie poptimism,0.667,0.667,9,-10.578,1,0.0346,0.453,0.00361,0.703,0.504,118.952,181000
Part Of Me,Katy Perry,60,Teenage Dream: The Complete Confection,2012-01-01,indie poptimismşğ,pop,indie poptimism,0.667,0.922,5,-4.645,1,0.0353,0.000354,0,0.0867,0.761,130.01,216160
Found Me (feat. Maria Hazell),The Him,61,Found Me (feat. Maria Hazell),2019-05-03,Pop Dance Hits,pop,dance pop,0.667,0.824,7,-4.682,1,0.0396,0.0668,4.91E-06,0.131,0.59,117.019,192821
Our Song,Taylor Swift,61,Taylor Swift (Big Machine Radio Release Special),2006-10-23,post teen pop,pop,post-teen pop,0.667,0.659,2,-4.932,1,0.0298,0.113,0,0.325,0.575,89.128,203440
Acapella,Karmin,63,Pulses,2014-03-21,The Sound of Post-Teen Pop,pop,post-teen pop,0.667,0.619,2,-4.933,1,0.151,0.126,0,0.101,0.427,169.865,198907
Summer Love - Recorded at Spotify Studios NYC,Chelsea Cutler,65,Spotify Singles,2019-03-13,2019 in Indie Poptimism,pop,indie poptimism,0.667,0.302,4,-11.633,0,0.0377,0.198,1.18E-05,0.101,0.239,81.966,214381
Letting Go,Hogland,66,Letting Go,2019-06-07,Pop / Dance,pop,dance pop,0.667,0.635,6,-5.924,1,0.0365,0.0534,0,0.0963,0.217,119.948,192089
Wicked Game,Chris Isaak,69,Best of Chris Isaak (Remastered),2006,80's Songs | Top Ż 80s Music Hits,pop,electropop,0.667,0.548,9,-7.802,1,0.0262,0.744,0.0122,0.0946,0.29,112.549,286880
TOOTIMETOOTIMETOOTIME,The 1975,70,A Brief Inquiry Into Online Relationships,2018-11-30,"Indie Poptimism (PUBLIC, The Band CAMINO, lovelytheband)",pop,indie poptimism,0.667,0.824,8,-5.867,1,0.0665,0.177,0.0152,0.0933,0.518,114.998,207851
